COUNTRY,COUNTRY_GRP,AGE_GRP_LIST,SEX,YEAR,VALUE
POL,,TOTAL,MALE,1985,1567.35
POL,,TOTAL,FEMALE,1991,853.64
POL,,TOTAL,ALL,1984,1137.53
POL,,TOTAL,ALL,1990,1123.41
POL,,TOTAL,ALL,1969,1122.15
POL,,TOTAL,MALE,1970,1472.71
POL,,TOTAL,FEMALE,1969,912.28
POL,,TOTAL,MALE,1991,1565.64
POL,,TOTAL,FEMALE,1970,976.91
POL,,TOTAL,MALE,1969,1414
POL,,TOTAL,FEMALE,2015,518.78
POL,,TOTAL,ALL,1989,1118.2
POL,,TOTAL,MALE,1988,1494.02
POL,,TOTAL,ALL,1991,1157.28
POL,,TOTAL,FEMALE,1994,807.42
POL,,TOTAL,ALL,1970,1185.43
POL,,TOTAL,FEMALE,1993,823.53
POL,,TOTAL,FEMALE,1987,867.68
POL,,TOTAL,FEMALE,1990,832.82
POL,,TOTAL,MALE,1990,1516.25
POL,,TOTAL,ALL,1993,1100.57
POL,,TOTAL,MALE,1992,1504.74
POL,,TOTAL,FEMALE,1985,901.97
POL,,TOTAL,ALL,1982,1077.58
POL,,TOTAL,ALL,1987,1145.29
POL,,TOTAL,MALE,1994,1438.24
POL,,TOTAL,MALE,1971,1526.99
POL,,TOTAL,FEMALE,1992,826.74
POL,,TOTAL,ALL,2015,715.06
POL,,TOTAL,MALE,2015,971
POL,,TOTAL,FEMALE,1975,854.05
POL,,TOTAL,ALL,1971,1182.41
POL,,TOTAL,FEMALE,1971,941.43
POL,,TOTAL,MALE,1972,1383.06
POL,,TOTAL,ALL,1996,1048.27
POL,,TOTAL,MALE,1986,1539.48
POL,,TOTAL,MALE,1996,1397.35
POL,,TOTAL,FEMALE,1972,870.12
POL,,TOTAL,FEMALE,1996,786.54
POL,,TOTAL,MALE,1975,1387.37
POL,,TOTAL,ALL,1985,1180.24
POL,,TOTAL,MALE,1993,1474.54
POL,,TOTAL,FEMALE,1974,834.55
POL,,TOTAL,FEMALE,1999,735.62
POL,,TOTAL,FEMALE,1982,830.1
POL,,TOTAL,ALL,1986,1150.8
POL,,TOTAL,ALL,1995,1061.86
POL,,TOTAL,ALL,1972,1082.41
POL,,TOTAL,ALL,1975,1078.64
POL,,TOTAL,MALE,2000,1283.13
POL,,TOTAL,ALL,1973,1100.72
POL,,TOTAL,ALL,1974,1043.76
POL,,TOTAL,MALE,1974,1335.41
POL,,TOTAL,FEMALE,1973,875.86
POL,,TOTAL,ALL,1992,1116.29
POL,,TOTAL,ALL,1999,993.38
POL,,TOTAL,MALE,1983,1456.73
POL,,TOTAL,MALE,1987,1533.33
POL,,TOTAL,MALE,1973,1418.51
POL,,TOTAL,MALE,1999,1334.47
POL,,TOTAL,ALL,1978,1109.82
POL,,TOTAL,MALE,1979,1430.3
POL,,TOTAL,ALL,1981,1078.43
POL,,TOTAL,FEMALE,1986,872.71
POL,,TOTAL,MALE,1982,1420.31
POL,,TOTAL,ALL,2004,872.01
POL,,TOTAL,FEMALE,2006,607.88
POL,,TOTAL,FEMALE,1978,850.11
POL,,TOTAL,MALE,2006,1154.96
POL,,TOTAL,MALE,2005,1178.22
POL,,TOTAL,MALE,1977,1432.27
POL,,TOTAL,MALE,1978,1464.94
POL,,TOTAL,FEMALE,1981,824.94
POL,,TOTAL,FEMALE,1995,790.69
POL,,TOTAL,MALE,1995,1422.26
POL,,TOTAL,ALL,1979,1083.48
POL,,TOTAL,FEMALE,2005,627.34
POL,,TOTAL,FEMALE,1983,848.13
POL,,TOTAL,FEMALE,1977,843.61
POL,,TOTAL,ALL,1994,1076.55
POL,,TOTAL,ALL,1980,1163.71
POL,,TOTAL,FEMALE,2007,600.69
POL,,TOTAL,MALE,2004,1192.61
POL,,TOTAL,FEMALE,2004,635.09
POL,,TOTAL,ALL,1976,1092.65
POL,,TOTAL,FEMALE,1976,852.04
POL,,TOTAL,MALE,1981,1430.92
POL,,TOTAL,ALL,1983,1103.81
POL,,TOTAL,ALL,2007,836.29
POL,,TOTAL,ALL,1977,1092.52
POL,,TOTAL,FEMALE,1980,889.72
POL,,TOTAL,FEMALE,1979,831.16
POL,,TOTAL,ALL,2008,819.26
POL,,TOTAL,MALE,2008,1126.06
POL,,TOTAL,MALE,1976,1424.3
POL,,TOTAL,MALE,1980,1537.37
POL,,TOTAL,FEMALE,1984,874.62
POL,,TOTAL,ALL,2003,895.5
POL,,TOTAL,MALE,2009,1112.11
POL,,TOTAL,FEMALE,2008,588.93
POL,,TOTAL,FEMALE,2009,583.9
POL,,TOTAL,MALE,2002,1213.13
POL,,TOTAL,MALE,2003,1217.99
POL,,TOTAL,FEMALE,2003,659.68
POL,,TOTAL,ALL,2005,862.44
POL,,TOTAL,MALE,2007,1150.11
POL,,TOTAL,ALL,2002,891.38
POL,,TOTAL,FEMALE,2000,699.62
POL,,TOTAL,ALL,2000,946.23
POL,,TOTAL,ALL,2006,842.17
POL,,TOTAL,FEMALE,2001,677.34
POL,,TOTAL,FEMALE,2002,654.74
POL,,TOTAL,MALE,1984,1499.33
POL,,TOTAL,MALE,2001,1246.91
POL,,TOTAL,ALL,2009,809.66
POL,,TOTAL,ALL,2001,918
PRT,,TOTAL,FEMALE,1974,1090.42
PRT,,TOTAL,MALE,1974,1657.32
PRT,,TOTAL,ALL,1974,1322.38
PRT,,TOTAL,ALL,1972,1246.82
PRT,,TOTAL,MALE,1973,1641.98
PRT,,TOTAL,FEMALE,1973,1085.75
PRT,,TOTAL,ALL,1973,1309.69
PRT,,TOTAL,MALE,1972,1554.73
PRT,,TOTAL,ALL,1971,1349.69
PRT,,TOTAL,FEMALE,1972,1033.13
PRT,,TOTAL,MALE,1971,1682.88
PRT,,TOTAL,FEMALE,1971,1117.45
PRT,,TOTAL,MALE,1984,1304.99
PRT,,TOTAL,ALL,1983,1020.72
PRT,,TOTAL,FEMALE,1983,813.57
PRT,,TOTAL,ALL,1984,1015.82
PRT,,TOTAL,ALL,1982,991.26
PRT,,TOTAL,MALE,1983,1299.96
PRT,,TOTAL,ALL,2010,590.52
PRT,,TOTAL,FEMALE,1984,802.8
PRT,,TOTAL,FEMALE,2010,446.54
PRT,,TOTAL,MALE,2010,776.01
PRT,,TOTAL,MALE,1981,1327.01
PRT,,TOTAL,FEMALE,1982,788.31
PRT,,TOTAL,ALL,1975,1240.37
PRT,,TOTAL,MALE,1980,1417.05
PRT,,TOTAL,MALE,1982,1264.18
PRT,,TOTAL,FEMALE,1975,995.79
PRT,,TOTAL,FEMALE,1981,834.88
PRT,,TOTAL,FEMALE,2014,393.97
PRT,,TOTAL,ALL,1979,1184.49
PRT,,TOTAL,MALE,2014,701.72
PRT,,TOTAL,ALL,2014,527.55
PRT,,TOTAL,FEMALE,1979,949.15
PRT,,TOTAL,ALL,1980,1123.82
PRT,,TOTAL,MALE,1979,1544.64
PRT,,TOTAL,MALE,1978,1598.16
PRT,,TOTAL,FEMALE,1978,990.53
PRT,,TOTAL,ALL,1981,1046.03
PRT,,TOTAL,ALL,1978,1232.19
PRT,,TOTAL,FEMALE,1976,1041.18
PRT,,TOTAL,MALE,1977,1618.04
PRT,,TOTAL,MALE,1975,1594.85
PRT,,TOTAL,FEMALE,1980,905.33
PRT,,TOTAL,ALL,1977,1224.83
PRT,,TOTAL,MALE,1976,1709.12
PRT,,TOTAL,FEMALE,1977,968.78
PRT,,TOTAL,ALL,1976,1306.9
ROU,,TOTAL,FEMALE,1975,1007.49
ROU,,TOTAL,FEMALE,1983,1086.63
ROU,,TOTAL,ALL,1974,1146.42
ROU,,TOTAL,MALE,1975,1342.9
ROU,,TOTAL,FEMALE,1974,1002.43
ROU,,TOTAL,MALE,1980,1484.48
ROU,,TOTAL,ALL,1975,1157.61
ROU,,TOTAL,ALL,1976,1189.8
ROU,,TOTAL,MALE,1983,1466.48
ROU,,TOTAL,MALE,1974,1323.32
ROU,,TOTAL,ALL,1973,1271.67
ROU,,TOTAL,ALL,1977,1261.14
ROU,,TOTAL,MALE,1976,1382.59
ROU,,TOTAL,ALL,1978,1167.21
ROU,,TOTAL,FEMALE,1980,1113.59
ROU,,TOTAL,ALL,1982,1209.37
ROU,,TOTAL,FEMALE,1977,1174.8
ROU,,TOTAL,ALL,1983,1262.37
ROU,,TOTAL,MALE,1978,1347.36
ROU,,TOTAL,ALL,1980,1284.1
ROU,,TOTAL,FEMALE,1973,1120.23
ROU,,TOTAL,FEMALE,1976,1035.42
ROU,,TOTAL,FEMALE,1978,1013.74
ROU,,TOTAL,MALE,1977,1369.77
ROU,,TOTAL,MALE,1973,1458.65
ROU,,TOTAL,MALE,1981,1431.45
ROU,,TOTAL,MALE,1984,1452.88
ROU,,TOTAL,FEMALE,1972,1041.27
ROU,,TOTAL,FEMALE,1971,1073.69
ROU,,TOTAL,MALE,1971,1422.06
ROU,,TOTAL,FEMALE,1981,1040.03
ROU,,TOTAL,ALL,1981,1219.44
ROU,,TOTAL,MALE,1972,1366.48
ROU,,TOTAL,ALL,1972,1186.72
ROU,,TOTAL,ALL,1971,1228.4
ROU,,TOTAL,ALL,1970,1236.28
ROU,,TOTAL,ALL,1984,1245
ROU,,TOTAL,MALE,1970,1422.98
ROU,,TOTAL,FEMALE,1970,1085.77
ROU,,TOTAL,FEMALE,1969,1144.9
ROU,,TOTAL,MALE,1969,1502.26
ROU,,TOTAL,ALL,1969,1303.55
ROU,,TOTAL,MALE,1982,1405.6
ROU,,TOTAL,FEMALE,1984,1066.59
ROU,,TOTAL,MALE,1985,1498.74
ROU,,TOTAL,ALL,1986,1220.9
ROU,,TOTAL,FEMALE,1987,1077.13
ROU,,TOTAL,FEMALE,1982,1040.99
ROU,,TOTAL,FEMALE,1985,1084.7
ROU,,TOTAL,ALL,1985,1275.54
ROU,,TOTAL,ALL,1987,1262.19
ROU,,TOTAL,MALE,2014,1120.58
ROU,,TOTAL,MALE,1987,1476.07
ROU,,TOTAL,FEMALE,1988,1051.65
ROU,,TOTAL,ALL,2013,864.88
ROU,,TOTAL,MALE,1986,1442.83
ROU,,TOTAL,FEMALE,1986,1030.18
ROU,,TOTAL,ALL,1988,1241.09
ROU,,TOTAL,MALE,1989,1404.96
ROU,,TOTAL,ALL,2015,867.83
ROU,,TOTAL,MALE,1988,1462.67
ROU,,TOTAL,FEMALE,2014,655.93
ROU,,TOTAL,ALL,2014,864.48
ROU,,TOTAL,FEMALE,2015,658.73
ROU,,TOTAL,FEMALE,2012,688.45
ROU,,TOTAL,MALE,2015,1125.25
ROU,,TOTAL,ALL,2010,948.01
ROU,,TOTAL,MALE,2010,1222.69
ROU,,TOTAL,ALL,2012,899.44
ROU,,TOTAL,FEMALE,2010,724.75
ROU,,TOTAL,ALL,2009,959.48
ROU,,TOTAL,MALE,2012,1160.11
ROU,,TOTAL,FEMALE,2009,733.01
ROU,,TOTAL,ALL,2008,964.34
ROU,,TOTAL,FEMALE,2008,740.56
ROU,,TOTAL,ALL,1989,1192.47
ROU,,TOTAL,MALE,2009,1236.34
ROU,,TOTAL,MALE,2002,1442.36
ROU,,TOTAL,FEMALE,1989,1009.19
ROU,,TOTAL,ALL,2001,1097.14
ROU,,TOTAL,FEMALE,2002,901.87
ROU,,TOTAL,FEMALE,2006,808.33
ROU,,TOTAL,ALL,2006,1026.03
ROU,,TOTAL,MALE,2013,1117.12
ROU,,TOTAL,FEMALE,2013,660.61
ROU,,TOTAL,MALE,1998,1487.35
ROU,,TOTAL,ALL,1999,1160.87
ROU,,TOTAL,MALE,2000,1358.19
ROU,,TOTAL,MALE,1990,1393.65
ROU,,TOTAL,MALE,1993,1511.41
ROU,,TOTAL,FEMALE,1998,942.29
ROU,,TOTAL,FEMALE,1999,930.73
ROU,,TOTAL,FEMALE,1996,1019.43
ROU,,TOTAL,FEMALE,1992,983.48
ROU,,TOTAL,ALL,1992,1223.71
ROU,,TOTAL,MALE,1997,1564
ROU,,TOTAL,MALE,1992,1508.87
ROU,,TOTAL,ALL,1997,1242.44
ROU,,TOTAL,ALL,1996,1285.88
ROU,,TOTAL,ALL,1998,1190.28
ROU,,TOTAL,FEMALE,1995,961.7
ROU,,TOTAL,MALE,1999,1436.91
ROU,,TOTAL,FEMALE,1997,971.13
ROU,,TOTAL,ALL,1995,1224.43
ROU,,TOTAL,MALE,1994,1518.93
ROU,,TOTAL,MALE,1996,1601.7
ROU,,TOTAL,MALE,1991,1426.54
ROU,,TOTAL,MALE,1995,1534.52
ROU,,TOTAL,MALE,2008,1237.48
ROU,,TOTAL,FEMALE,1991,983.33
ROU,,TOTAL,ALL,1991,1187.91
ROU,,TOTAL,ALL,1993,1220.41
ROU,,TOTAL,FEMALE,1993,975.08
ROU,,TOTAL,ALL,1994,1218.64
ROU,,TOTAL,FEMALE,2000,879.38
ROU,,TOTAL,MALE,2006,1292.08
ROU,,TOTAL,FEMALE,1994,965.01
ROU,,TOTAL,FEMALE,1990,974.04
ROU,,TOTAL,ALL,1990,1168.59
ROU,,TOTAL,MALE,2004,1356.79
ROU,,TOTAL,MALE,2005,1333.72
ROU,,TOTAL,ALL,2007,979.56
ROU,,TOTAL,ALL,2004,1076.36
ROU,,TOTAL,ALL,2003,1126
ROU,,TOTAL,ALL,2005,1063.55
ROU,,TOTAL,MALE,2003,1418.21
ROU,,TOTAL,FEMALE,2004,845.79
ROU,,TOTAL,ALL,2000,1098
ROU,,TOTAL,ALL,2002,1145.82
ROU,,TOTAL,FEMALE,2003,885.47
ROU,,TOTAL,FEMALE,2005,841.6
ROU,,TOTAL,MALE,2007,1241.76
ROU,,TOTAL,FEMALE,2001,867.21
ROU,,TOTAL,FEMALE,2007,764.38
ROU,,TOTAL,MALE,2001,1371.68
RUS,,TOTAL,MALE,1994,2305.77
RUS,,TOTAL,ALL,1999,1421.92
RUS,,TOTAL,ALL,1998,1328.9
RUS,,TOTAL,FEMALE,1994,1104.87
RUS,,TOTAL,MALE,1993,2145.15
RUS,,TOTAL,FEMALE,1999,1012.46
RUS,,TOTAL,MALE,1999,1999.37
RUS,,TOTAL,ALL,1996,1419.75
RUS,,TOTAL,MALE,1998,1854.67
RUS,,TOTAL,FEMALE,1993,1048.25
RUS,,TOTAL,FEMALE,1997,983.46
RUS,,TOTAL,FEMALE,1998,961.03
RUS,,TOTAL,MALE,1995,2170.21
RUS,,TOTAL,ALL,1992,1264.69
RUS,,TOTAL,MALE,1992,1803.65
RUS,,TOTAL,FEMALE,1996,1007.32
RUS,,TOTAL,ALL,1995,1513.37
RUS,,TOTAL,ALL,1997,1361.01
RUS,,TOTAL,MALE,1996,2012.05
RUS,,TOTAL,ALL,1989,1160.34
RUS,,TOTAL,ALL,1994,1591.07
RUS,,TOTAL,ALL,1991,1198.13
RUS,,TOTAL,FEMALE,1995,1057.27
RUS,,TOTAL,FEMALE,1991,889.6
RUS,,TOTAL,MALE,1997,1907.19
RUS,,TOTAL,ALL,1993,1485.04
RUS,,TOTAL,ALL,1987,1158.82
RUS,,TOTAL,MALE,1991,1698.97
RUS,,TOTAL,FEMALE,1992,918.54
RUS,,TOTAL,ALL,1990,1192.64
RUS,,TOTAL,MALE,1989,1643.63
RUS,,TOTAL,FEMALE,2002,1051.2
RUS,,TOTAL,FEMALE,1987,898.03
RUS,,TOTAL,MALE,1987,1627.03
RUS,,TOTAL,ALL,1985,1268.78
RUS,,TOTAL,FEMALE,1989,874.98
RUS,,TOTAL,ALL,2001,1475.28
RUS,,TOTAL,FEMALE,1990,892.16
RUS,,TOTAL,MALE,1986,1621.21
RUS,,TOTAL,MALE,2002,2145.99
RUS,,TOTAL,FEMALE,1988,902.07
RUS,,TOTAL,FEMALE,2001,1027.03
RUS,,TOTAL,ALL,1986,1153.35
RUS,,TOTAL,MALE,1988,1636.35
RUS,,TOTAL,MALE,1990,1688.33
RUS,,TOTAL,FEMALE,1986,894.94
RUS,,TOTAL,ALL,1988,1169.43
RUS,,TOTAL,FEMALE,2012,778.06
RUS,,TOTAL,FEMALE,2013,754.2
RUS,,TOTAL,MALE,2003,2228.03
RUS,,TOTAL,FEMALE,2008,905.41
RUS,,TOTAL,MALE,2006,1977.63
RUS,,TOTAL,FEMALE,2007,922.42
RUS,,TOTAL,MALE,2008,1846.83
RUS,,TOTAL,MALE,2010,1746.16
RUS,,TOTAL,ALL,2013,1065.14
RUS,,TOTAL,ALL,2007,1313.88
RUS,,TOTAL,ALL,2006,1389
RUS,,TOTAL,FEMALE,1985,965.67
RUS,,TOTAL,MALE,2013,1517.45
RUS,,TOTAL,ALL,1981,1258.82
RUS,,TOTAL,MALE,2012,1571.35
RUS,,TOTAL,MALE,2007,1873.84
RUS,,TOTAL,ALL,2010,1217.16
RUS,,TOTAL,ALL,2000,1465.92
RUS,,TOTAL,ALL,2012,1100.18
RUS,,TOTAL,MALE,2001,2094.3
RUS,,TOTAL,ALL,2009,1235.28
RUS,,TOTAL,FEMALE,2010,857.57
RUS,,TOTAL,ALL,2005,1492.77
RUS,,TOTAL,ALL,2002,1512.17
RUS,,TOTAL,FEMALE,1982,906.83
RUS,,TOTAL,FEMALE,2006,974.06
RUS,,TOTAL,MALE,1982,1770.25
RUS,,TOTAL,FEMALE,1980,958.44
RUS,,TOTAL,ALL,1984,1300.96
RUS,,TOTAL,MALE,2000,2082.57
RUS,,TOTAL,ALL,1982,1218.85
RUS,,TOTAL,FEMALE,2000,1023.78
RUS,,TOTAL,MALE,1985,1802.54
RUS,,TOTAL,MALE,1984,1872.69
RUS,,TOTAL,FEMALE,1981,937.98
RUS,,TOTAL,MALE,1981,1829.15
RUS,,TOTAL,ALL,1980,1283.13
RUS,,TOTAL,MALE,2009,1768.43
RUS,,TOTAL,ALL,1983,1247.1
RUS,,TOTAL,FEMALE,2004,1034.92
RUS,,TOTAL,FEMALE,2009,869.24
RUS,,TOTAL,MALE,1983,1806.54
RUS,,TOTAL,MALE,2005,2148.66
RUS,,TOTAL,ALL,2003,1551.61
RUS,,TOTAL,FEMALE,1984,973.31
RUS,,TOTAL,FEMALE,2003,1078.23
RUS,,TOTAL,FEMALE,2005,1030.52
RUS,,TOTAL,ALL,2008,1291.82
RUS,,TOTAL,MALE,1980,1866.38
RUS,,TOTAL,MALE,2004,2155.38
RUS,,TOTAL,ALL,2004,1496.61
RUS,,TOTAL,FEMALE,1983,930.56
SMR,,TOTAL,MALE,1995,814.95
SMR,,TOTAL,FEMALE,1995,383.6
SMR,,TOTAL,ALL,1995,563.18
SMR,,TOTAL,MALE,1996,672.01
SMR,,TOTAL,MALE,1997,637.54
SMR,,TOTAL,ALL,2005,467.82
SMR,,TOTAL,FEMALE,1996,352.1
SMR,,TOTAL,ALL,1996,499.54
SMR,,TOTAL,MALE,1998,683.36
SMR,,TOTAL,FEMALE,1997,365.11
SMR,,TOTAL,ALL,1997,489.45
SMR,,TOTAL,FEMALE,1998,385.73
SMR,,TOTAL,ALL,2000,475
SMR,,TOTAL,MALE,2005,608.85
SMR,,TOTAL,FEMALE,2005,374.43
SMR,,TOTAL,ALL,1998,510.65
SMR,,TOTAL,MALE,1999,622.92
SMR,,TOTAL,FEMALE,1999,402.24
SMR,,TOTAL,ALL,1999,509.38
SMR,,TOTAL,MALE,2000,660.74
SMR,,TOTAL,FEMALE,2000,329.78
ESP,,TOTAL,MALE,1988,955.49
ESP,,TOTAL,ALL,1987,733.13
ESP,,TOTAL,MALE,1987,946.27
ESP,,TOTAL,ALL,1986,754.57
ESP,,TOTAL,FEMALE,1987,565.61
ESP,,TOTAL,FEMALE,1992,517.31
ESP,,TOTAL,ALL,1988,737.67
ESP,,TOTAL,MALE,1989,954.37
ESP,,TOTAL,ALL,1991,729.35
ESP,,TOTAL,MALE,1992,922.78
ESP,,TOTAL,MALE,1991,955.3
ESP,,TOTAL,FEMALE,1988,566.54
ESP,,TOTAL,FEMALE,1990,556.87
ESP,,TOTAL,ALL,1992,696.45
ESP,,TOTAL,MALE,1990,961.28
ESP,,TOTAL,ALL,1990,735.12
ESP,,TOTAL,FEMALE,1991,550.02
ESP,,TOTAL,FEMALE,1989,557.51
ESP,,TOTAL,ALL,1989,732.85
ESP,,TOTAL,ALL,1996,669.24
ESP,,TOTAL,MALE,1993,913.05
ESP,,TOTAL,FEMALE,1994,500.74
ESP,,TOTAL,FEMALE,1999,480.74
ESP,,TOTAL,MALE,1999,870.18
ESP,,TOTAL,ALL,2002,592.73
ESP,,TOTAL,FEMALE,1996,492.23
ESP,,TOTAL,MALE,1997,865.86
ESP,,TOTAL,FEMALE,2000,449.16
ESP,,TOTAL,MALE,1998,872.23
ESP,,TOTAL,ALL,1998,652.67
ESP,,TOTAL,FEMALE,2002,435.92
ESP,,TOTAL,FEMALE,1986,587.9
ESP,,TOTAL,FEMALE,1993,516.18
ESP,,TOTAL,MALE,1996,892.1
ESP,,TOTAL,ALL,2000,610.7
ESP,,TOTAL,MALE,2001,795.05
ESP,,TOTAL,FEMALE,2001,437.6
ESP,,TOTAL,MALE,2002,787.36
ESP,,TOTAL,ALL,2001,596.51
ESP,,TOTAL,FEMALE,1984,593.03
ESP,,TOTAL,ALL,1995,674.54
ESP,,TOTAL,MALE,1995,896.77
ESP,,TOTAL,FEMALE,1998,480.72
ESP,,TOTAL,MALE,2003,791.66
ESP,,TOTAL,MALE,1986,966.07
ESP,,TOTAL,ALL,2015,462.08
ESP,,TOTAL,FEMALE,1995,497.89
ESP,,TOTAL,ALL,1994,674.47
ESP,,TOTAL,FEMALE,1997,478.66
ESP,,TOTAL,ALL,1999,652.55
ESP,,TOTAL,ALL,2003,600.06
ESP,,TOTAL,MALE,2004,749.96
ESP,,TOTAL,MALE,2015,599.05
ESP,,TOTAL,ALL,1993,692.02
ESP,,TOTAL,ALL,1997,649.07
ESP,,TOTAL,MALE,2000,812.13
ESP,,TOTAL,MALE,2006,704.15
ESP,,TOTAL,FEMALE,2015,349.3
ESP,,TOTAL,ALL,1985,776.29
ESP,,TOTAL,MALE,1994,892.96
ESP,,TOTAL,ALL,2004,565.23
ESP,,TOTAL,FEMALE,1985,603.1
ESP,,TOTAL,MALE,1984,979.97
ESP,,TOTAL,MALE,1982,980.26
ESP,,TOTAL,FEMALE,2004,415.76
ESP,,TOTAL,FEMALE,2006,391.69
ESP,,TOTAL,ALL,2005,568.47
ESP,,TOTAL,FEMALE,2007,393.95
ESP,,TOTAL,FEMALE,2003,445.36
ESP,,TOTAL,ALL,2006,532.35
ESP,,TOTAL,MALE,2007,705.29
ESP,,TOTAL,MALE,2008,681.05
ESP,,TOTAL,FEMALE,2008,387.14
ESP,,TOTAL,MALE,2011,630.84
ESP,,TOTAL,MALE,1985,998.13
ESP,,TOTAL,ALL,1984,762.37
ESP,,TOTAL,ALL,1983,790.35
ESP,,TOTAL,FEMALE,2010,361.06
ESP,,TOTAL,ALL,2011,481.45
ESP,,TOTAL,ALL,2007,533.99
ESP,,TOTAL,ALL,2010,487.01
ESP,,TOTAL,FEMALE,2011,359.4
ESP,,TOTAL,ALL,2008,519.73
ESP,,TOTAL,ALL,1981,810.74
ESP,,TOTAL,FEMALE,1981,642.67
ESP,,TOTAL,FEMALE,1983,624.63
ESP,,TOTAL,FEMALE,2005,419.52
ESP,,TOTAL,ALL,2009,503.66
ESP,,TOTAL,MALE,2010,641.25
ESP,,TOTAL,MALE,2009,660.97
ESP,,TOTAL,MALE,2005,751.47
ESP,,TOTAL,FEMALE,2009,374.66
ESP,,TOTAL,MALE,1983,1004.08
ESP,,TOTAL,FEMALE,1982,608.84
ESP,,TOTAL,MALE,1973,1207.34
ESP,,TOTAL,ALL,1982,771.07
ESP,,TOTAL,MALE,1974,1178.27
ESP,,TOTAL,MALE,1981,1027.88
ESP,,TOTAL,FEMALE,1968,878.79
ESP,,TOTAL,MALE,1968,1228.57
ESP,,TOTAL,ALL,1972,948.45
ESP,,TOTAL,ALL,1980,819.51
ESP,,TOTAL,FEMALE,1980,652.13
ESP,,TOTAL,FEMALE,1973,823.36
ESP,,TOTAL,MALE,1969,1282.81
ESP,,TOTAL,ALL,1973,991.77
ESP,,TOTAL,MALE,1978,1122.83
ESP,,TOTAL,FEMALE,1978,726.74
ESP,,TOTAL,MALE,1977,1133.3
ESP,,TOTAL,ALL,1977,908.42
ESP,,TOTAL,ALL,1971,1035.56
ESP,,TOTAL,MALE,1972,1153.27
ESP,,TOTAL,FEMALE,1971,857.66
ESP,,TOTAL,MALE,1971,1265.9
ESP,,TOTAL,ALL,1974,964.28
ESP,,TOTAL,FEMALE,1972,789.74
ESP,,TOTAL,ALL,1969,1066.41
ESP,,TOTAL,ALL,1976,940.22
ESP,,TOTAL,ALL,1975,969.83
ESP,,TOTAL,FEMALE,1977,736.07
ESP,,TOTAL,ALL,1968,1033.53
ESP,,TOTAL,FEMALE,1976,764.16
ESP,,TOTAL,FEMALE,1969,897.04
ESP,,TOTAL,FEMALE,1975,793.15
ESP,,TOTAL,FEMALE,1979,695.41
ESP,,TOTAL,FEMALE,1974,795.56
ESP,,TOTAL,MALE,1975,1197.24
ESP,,TOTAL,MALE,1976,1170.24
ESP,,TOTAL,MALE,1980,1037.69
ESP,,TOTAL,MALE,1979,1086.05
ESP,,TOTAL,ALL,1979,866.26
ESP,,TOTAL,ALL,1978,899.31
SRB,,TOTAL,MALE,2005,1290.66
SRB,,TOTAL,ALL,2004,1085.59
SRB,,TOTAL,ALL,2006,1016.53
SRB,,TOTAL,FEMALE,2004,908.03
SRB,,TOTAL,ALL,2003,1115.08
SRB,,TOTAL,MALE,2007,1201.77
SRB,,TOTAL,FEMALE,2006,845.87
SRB,,TOTAL,FEMALE,2003,941.37
SRB,,TOTAL,FEMALE,2005,903.37
SRB,,TOTAL,MALE,2004,1293.24
SRB,,TOTAL,FEMALE,2015,738.41
SRB,,TOTAL,MALE,2006,1216.31
SRB,,TOTAL,ALL,2005,1080.91
SRB,,TOTAL,MALE,2015,1082.89
SRB,,TOTAL,FEMALE,2008,813.17
SRB,,TOTAL,ALL,2002,1122.28
SRB,,TOTAL,MALE,2002,1331.88
SRB,,TOTAL,FEMALE,2000,984.9
SRB,,TOTAL,FEMALE,2002,945.54
SRB,,TOTAL,ALL,2015,895.82
SRB,,TOTAL,MALE,2008,1167.72
SRB,,TOTAL,FEMALE,1998,971.23
SRB,,TOTAL,ALL,2001,1098.93
SRB,,TOTAL,ALL,2007,999.66
SRB,,TOTAL,ALL,1998,1161
SRB,,TOTAL,MALE,1999,1385.35
SRB,,TOTAL,ALL,2000,1174.13
SRB,,TOTAL,FEMALE,2001,920.73
SRB,,TOTAL,ALL,1999,1162.27
SRB,,TOTAL,MALE,2003,1319.52
SRB,,TOTAL,MALE,2000,1400.42
SRB,,TOTAL,ALL,2013,894.51
SRB,,TOTAL,MALE,2001,1312.75
SRB,,TOTAL,FEMALE,2009,805.81
SRB,,TOTAL,FEMALE,2013,733.58
SRB,,TOTAL,FEMALE,1999,977.53
SRB,,TOTAL,FEMALE,2010,786.69
SRB,,TOTAL,MALE,2009,1163.04
SRB,,TOTAL,MALE,1998,1392.34
SRB,,TOTAL,ALL,2011,949.22
SRB,,TOTAL,ALL,2008,976.84
SRB,,TOTAL,FEMALE,2007,827.79
SRB,,TOTAL,FEMALE,2011,783.37
SRB,,TOTAL,ALL,2010,947.5
SRB,,TOTAL,MALE,2012,1120.46
SRB,,TOTAL,MALE,2013,1087.02
SRB,,TOTAL,MALE,2011,1148.61
SRB,,TOTAL,MALE,2010,1134.62
SRB,,TOTAL,ALL,2009,970.78
SRB,,TOTAL,ALL,2012,928.54
SRB,,TOTAL,FEMALE,2012,767.81
SVK,,TOTAL,FEMALE,2008,653.11
SVK,,TOTAL,ALL,2006,925.02
SVK,,TOTAL,FEMALE,2007,681.39
SVK,,TOTAL,ALL,2008,882.95
SVK,,TOTAL,MALE,2007,1226.19
